university,yop_kodu,year,program,tercih_sayisi
istanbul_29_mayis_universitesi,202210082,2024,Ekonomi,1
istanbul_29_mayis_universitesi,202210082,2024,Ekonomi Ve Finans,1
istanbul_29_mayis_universitesi,202210082,2024,Felsefe,4
istanbul_29_mayis_universitesi,202210082,2024,Gastronomi Ve Mutfak Sanatları,5
istanbul_29_mayis_universitesi,202210082,2024,Gazetecilik,1
istanbul_29_mayis_universitesi,202210082,2024,Görsel İletişim Tasarımı,1
istanbul_29_mayis_universitesi,202210082,2024,Halkla İlişkiler Ve Reklamcılık,5
istanbul_29_mayis_universitesi,202210082,2024,Halkla İlişkiler Ve Tanıtım,2
istanbul_29_mayis_universitesi,202210082,2024,İlahiyat,10
istanbul_29_mayis_universitesi,202210082,2024,Psikoloji,1
istanbul_29_mayis_universitesi,202210082,2024,"Radyo, Televizyon Ve Sinema",2
istanbul_29_mayis_universitesi,202210082,2024,Reklamcılık,1
istanbul_29_mayis_universitesi,202210082,2024,Sanat Tarihi,8
istanbul_29_mayis_universitesi,202210082,2024,Sermaye Piyasası,1
istanbul_29_mayis_universitesi,202210082,2024,Siyaset Bilimi Ve Kamu Yönetimi,2
istanbul_29_mayis_universitesi,202210082,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,7
istanbul_29_mayis_universitesi,202210082,2024,Sosyal Bilgiler Öğretmenliği,2
istanbul_29_mayis_universitesi,202210082,2024,Sosyal Hizmet,1
istanbul_29_mayis_universitesi,202210082,2024,Sosyoloji,4
istanbul_29_mayis_universitesi,202210082,2024,Spor Yöneticiliği,1
istanbul_29_mayis_universitesi,202210082,2024,Tarih,231
istanbul_29_mayis_universitesi,202210082,2024,Tarih (açıköğretim),7
istanbul_29_mayis_universitesi,202210082,2024,Tarih Öğretmenliği,1
istanbul_29_mayis_universitesi,202210082,2024,Televizyon Haberciliği Ve Programcılığı,1
istanbul_29_mayis_universitesi,202210082,2024,Tiyatro Eleştirmenliği Ve Dramaturji,1
istanbul_29_mayis_universitesi,202210082,2024,Türk Dili Ve Edebiyatı,53
istanbul_29_mayis_universitesi,202210082,2024,Türkçe Öğretmenliği,7
istanbul_29_mayis_universitesi,202210082,2024,Yeni Medya,1
istanbul_29_mayis_universitesi,202210082,2024,Yeni Medya Ve İletişim,4
istanbul_29_mayis_universitesi,202210082,2024,Yönetim Bilişim Sistemleri,2
istanbul_29_mayis_universitesi,202210082,2024,Çağdaş Türk Lehçeleri Ve Edebiyatları,1
istanbul_29_mayis_universitesi,202210082,2024,Özel Eğitim Öğretmenliği,1
istanbul_29_mayis_universitesi,202210091,2022,Beslenme ve Diyetetik (Fakülte),3
istanbul_29_mayis_universitesi,202210091,2022,Bilgi ve Belge Yönetimi,5
istanbul_29_mayis_universitesi,202210091,2022,Bilim Tarihi,2
istanbul_29_mayis_universitesi,202210091,2022,Coğrafya,6
istanbul_29_mayis_universitesi,202210091,2022,Çağdaş Türk Lehçeleri ve Edebiyatları,5
istanbul_29_mayis_universitesi,202210091,2022,Çocuk Gelişimi (Fakülte),8
istanbul_29_mayis_universitesi,202210091,2022,Dil ve Konuşma Terapisi (Fakülte),1
istanbul_29_mayis_universitesi,202210091,2022,Ekonometri,1
istanbul_29_mayis_universitesi,202210091,2022,Felsefe,5
istanbul_29_mayis_universitesi,202210091,2022,Fizyoterapi ve Rehabilitasyon (Fakülte),1
istanbul_29_mayis_universitesi,202210091,2022,Gastronomi ve Mutfak Sanatları (Fakülte),2
istanbul_29_mayis_universitesi,202210091,2022,Görsel İletişim Tasarımı,7
istanbul_29_mayis_universitesi,202210091,2022,Halkla İlişkiler ve Reklamcılık (Fakülte),1
istanbul_29_mayis_universitesi,202210091,2022,Halkla İlişkiler ve Tanıtım,1
istanbul_29_mayis_universitesi,202210091,2022,Hemşirelik (Fakülte),1
istanbul_29_mayis_universitesi,202210091,2022,Hemşirelik (Yüksekokul),1
istanbul_29_mayis_universitesi,202210091,2022,İç Mimarlık ve Çevre Tasarımı,3
istanbul_29_mayis_universitesi,202210091,2022,İktisat,3
istanbul_29_mayis_universitesi,202210091,2022,İlahiyat,1
istanbul_29_mayis_universitesi,202210091,2022,İletişim ve Tasarımı,1
istanbul_29_mayis_universitesi,202210091,2022,İslami İlimler,1
istanbul_29_mayis_universitesi,202210091,2022,İşletme,5
istanbul_29_mayis_universitesi,202210091,2022,Kimya,7
istanbul_29_mayis_universitesi,202210091,2022,Klasik Arkeoloji,1
istanbul_29_mayis_universitesi,202210091,2022,Kuyumculuk ve Mücevher Tasarımı (Fakülte),1
istanbul_29_mayis_universitesi,202210091,2022,Kültür Varlıklarını Koruma ve Onarım (Fakülte),1
istanbul_29_mayis_universitesi,202210091,2022,Maliye,1
istanbul_29_mayis_universitesi,202210091,2022,Moleküler Biyoloji ve Genetik,1
istanbul_29_mayis_universitesi,202210091,2022,Ön Lisans,43
istanbul_29_mayis_universitesi,202210091,2022,Protohistorya ve Ön Asya Arkeolojisi,1
istanbul_29_mayis_universitesi,202210091,2022,Psikoloji,16
istanbul_29_mayis_universitesi,202210091,2022,"Radyo, Televizyon ve Sinema",3
istanbul_29_mayis_universitesi,202210091,2022,Sağlık Yönetimi (Fakülte),5
istanbul_29_mayis_universitesi,202210091,2022,Sanat Tarihi,3
istanbul_29_mayis_universitesi,202210091,2022,Sigortacılık (Fakülte),1
istanbul_29_mayis_universitesi,202210091,2022,Siyaset Bilimi ve Kamu Yönetimi,1
istanbul_29_mayis_universitesi,202210091,2022,Sosyal Hizmet (Fakülte),3
istanbul_29_mayis_universitesi,202210091,2022,Sosyoloji,17
istanbul_29_mayis_universitesi,202210091,2022,Spor Yöneticiliği (Fakülte),1
istanbul_29_mayis_universitesi,202210091,2022,Tarih,35
istanbul_29_mayis_universitesi,202210091,2022,Türk Dili ve Edebiyatı,141
istanbul_29_mayis_universitesi,202210091,2022,Uluslararası İlişkiler,2
istanbul_29_mayis_universitesi,202210091,2022,Yönetim Bilişim Sistemleri (Fakülte),6
istanbul_29_mayis_universitesi,202210091,2023,Amerikan Kültürü ve Edebiyatı,1
istanbul_29_mayis_universitesi,202210091,2023,Bilgi ve Belge Yönetimi,1
istanbul_29_mayis_universitesi,202210091,2023,Coğrafya,6
istanbul_29_mayis_universitesi,202210091,2023,Çocuk Gelişimi (Fakülte),1
istanbul_29_mayis_universitesi,202210091,2023,Çocuk Gelişimi (Yüksekokul),1
istanbul_29_mayis_universitesi,202210091,2023,Ekonomi,1
istanbul_29_mayis_universitesi,202210091,2023,Felsefe,1
istanbul_29_mayis_universitesi,202210091,2023,Gastronomi ve Mutfak Sanatları (Fakülte),3
istanbul_29_mayis_universitesi,202210091,2023,Görsel İletişim Tasarımı,1
istanbul_29_mayis_universitesi,202210091,2023,Halkla İlişkiler ve Reklamcılık (Fakülte),4
istanbul_29_mayis_universitesi,202210091,2023,Halkla İlişkiler ve Tanıtım,6
istanbul_29_mayis_universitesi,202210091,2023,Havacılık Yönetimi (Fakülte),1
istanbul_29_mayis_universitesi,202210091,2023,İktisat,1
istanbul_29_mayis_universitesi,202210091,2023,İlahiyat,1
istanbul_29_mayis_universitesi,202210091,2023,İngiliz Dili ve Edebiyatı,2
istanbul_29_mayis_universitesi,202210091,2023,İngilizce Öğretmenliği,1
istanbul_29_mayis_universitesi,202210091,2023,İslami İlimler,1
istanbul_29_mayis_universitesi,202210091,2023,Okul Öncesi Öğretmenliği,9
istanbul_29_mayis_universitesi,202210091,2023,Ön Lisans,34
istanbul_29_mayis_universitesi,202210091,2023,Özel Eğitim Öğretmenliği,1
istanbul_29_mayis_universitesi,202210091,2023,Psikoloji,9
istanbul_29_mayis_universitesi,202210091,2023,"Radyo, Televizyon ve Sinema",3
istanbul_29_mayis_universitesi,202210091,2023,Sağlık Yönetimi (Fakülte),3
istanbul_29_mayis_universitesi,202210091,2023,Siyaset Bilimi ve Kamu Yönetimi,2
istanbul_29_mayis_universitesi,202210091,2023,Siyaset Bilimi ve Uluslararası İlişkiler,3
istanbul_29_mayis_universitesi,202210091,2023,Sosyal Hizmet (Fakülte),3
istanbul_29_mayis_universitesi,202210091,2023,Sosyal Hizmet (Yüksekokul),1
istanbul_29_mayis_universitesi,202210091,2023,Sosyoloji,4
istanbul_29_mayis_universitesi,202210091,2023,Tarih,9
istanbul_29_mayis_universitesi,202210091,2023,Tekstil ve Moda Tasarımı (Fakülte),1
istanbul_29_mayis_universitesi,202210091,2023,Türk Dili ve Edebiyatı,125
istanbul_29_mayis_universitesi,202210091,2023,Türk Dili ve Edebiyatı Öğretmenliği,2
istanbul_29_mayis_universitesi,202210091,2023,Türkçe Öğretmenliği,27
istanbul_29_mayis_universitesi,202210091,2023,Uluslararası İlişkiler,1
istanbul_29_mayis_universitesi,202210091,2023,Uluslararası Ticaret ve Finansman (Fakülte),1
istanbul_29_mayis_universitesi,202210091,2024,Acil Yardım Ve Afet Yönetimi,1
istanbul_29_mayis_universitesi,202210091,2024,Arap Dili Ve Edebiyatı,1
istanbul_29_mayis_universitesi,202210091,2024,Arapça Mütercim Ve Tercümanlık,1
istanbul_29_mayis_universitesi,202210091,2024,Arapça Öğretmenliği,2
istanbul_29_mayis_universitesi,202210091,2024,Arkeoloji,3
istanbul_29_mayis_universitesi,202210091,2024,Bankacılık,1
istanbul_29_mayis_universitesi,202210091,2024,Beslenme Ve Diyetetik,1
istanbul_29_mayis_universitesi,202210091,2024,Bilgi Ve Belge Yönetimi,2
istanbul_29_mayis_universitesi,202210091,2024,Coğrafya (açıköğretim),1
istanbul_29_mayis_universitesi,202210091,2024,Dil Ve Konuşma Terapisi,1
istanbul_29_mayis_universitesi,202210091,2024,Ebelik,1
istanbul_29_mayis_universitesi,202210091,2024,Ekonomi,2
istanbul_29_mayis_universitesi,202210091,2024,Ergoterapi,1
istanbul_29_mayis_universitesi,202210091,2024,Felsefe,16
istanbul_29_mayis_universitesi,202210091,2024,Felsefe (açıköğretim),3
istanbul_29_mayis_universitesi,202210091,2024,Film Tasarımı Ve Yönetimi,1
istanbul_29_mayis_universitesi,202210091,2024,Finans Ve Bankacılık,3
istanbul_29_mayis_universitesi,202210091,2024,Fizyoterapi Ve Rehabilitasyon,3
istanbul_29_mayis_universitesi,202210091,2024,Fransızca Mütercim Ve Tercümanlık,1
istanbul_29_mayis_universitesi,202210091,2024,Gazetecilik,2
istanbul_29_mayis_universitesi,202210091,2024,Grafik Sanatlar (açıköğretim),1
istanbul_29_mayis_universitesi,202210091,2024,Görsel İletişim Tasarımı,1
istanbul_29_mayis_universitesi,202210091,2024,Görsel İletişim Tasarımı (açıköğretim),1
istanbul_29_mayis_universitesi,202210091,2024,Halkla İlişkiler Ve Reklamcılık,1
istanbul_29_mayis_universitesi,202210091,2024,Halkla İlişkiler Ve Reklamcılık (açıköğretim),1
istanbul_29_mayis_universitesi,202210091,2024,Halkla İlişkiler Ve Tanıtım,3
istanbul_29_mayis_universitesi,202210091,2024,Hemşirelik,2
istanbul_29_mayis_universitesi,202210091,2024,İktisat,2
istanbul_29_mayis_universitesi,202210091,2024,İlahiyat,4
istanbul_29_mayis_universitesi,202210091,2024,İletişim Bilimleri,1
istanbul_29_mayis_universitesi,202210091,2024,İngiliz Dili Ve Edebiyatı,3
istanbul_29_mayis_universitesi,202210091,2024,İngilizce Mütercim Ve Tercümanlık,1
istanbul_29_mayis_universitesi,202210091,2024,İslam İktisadı Ve Finans,1
istanbul_29_mayis_universitesi,202210091,2024,İç Mimarlık,1
istanbul_29_mayis_universitesi,202210091,2024,İşletme,3
istanbul_29_mayis_universitesi,202210091,2024,Klasik Arkeoloji,1
istanbul_29_mayis_universitesi,202210091,2024,Kültür Varlıklarını Koruma Ve Onarım (yüksekokul),1
istanbul_29_mayis_universitesi,202210091,2024,Kültür Ve İletişim Bilimleri,1
istanbul_29_mayis_universitesi,202210091,2024,Maliye,1
istanbul_29_mayis_universitesi,202210091,2024,Muhasebe Ve Finans Yönetimi,1
istanbul_29_mayis_universitesi,202210091,2024,Odyoloji,2
istanbul_29_mayis_universitesi,202210091,2024,Okul Öncesi Öğretmenliği,2
istanbul_29_mayis_universitesi,202210091,2024,Psikoloji,17
istanbul_29_mayis_universitesi,202210091,2024,"Radyo, Televizyon Ve Sinema",4
istanbul_29_mayis_universitesi,202210091,2024,Reklamcılık,1
istanbul_29_mayis_universitesi,202210091,2024,Rekreasyon (açıköğretim),1
istanbul_29_mayis_universitesi,202210091,2024,Sanat Tarihi,8
istanbul_29_mayis_universitesi,202210091,2024,Sağlık Yönetimi,3
istanbul_29_mayis_universitesi,202210091,2024,Siyaset Bilimi Ve Kamu Yönetimi,2
istanbul_29_mayis_universitesi,202210091,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,6
istanbul_29_mayis_universitesi,202210091,2024,Sosyal Hizmet,1
istanbul_29_mayis_universitesi,202210091,2024,Sosyoloji,6
istanbul_29_mayis_universitesi,202210091,2024,Sosyoloji (açıköğretim),3
istanbul_29_mayis_universitesi,202210091,2024,Tarih,12
istanbul_29_mayis_universitesi,202210091,2024,Tarım Ekonomisi,1
istanbul_29_mayis_universitesi,202210091,2024,Tekstil Ve Moda Tasarımı (açıköğretim),1
istanbul_29_mayis_universitesi,202210091,2024,Tiyatro Eleştirmenliği Ve Dramaturji,1
istanbul_29_mayis_universitesi,202210091,2024,Turizm İşletmeciliği,6
istanbul_29_mayis_universitesi,202210091,2024,Türk Dili Ve Edebiyatı,113
istanbul_29_mayis_universitesi,202210091,2024,Türk Dili Ve Edebiyatı (açıköğretim),1
istanbul_29_mayis_universitesi,202210091,2024,Türkçe Öğretmenliği,11
istanbul_29_mayis_universitesi,202210091,2024,Uluslararası Girişimcilik (açıköğretim),1
istanbul_29_mayis_universitesi,202210091,2024,Uluslararası İlişkiler,2
istanbul_29_mayis_universitesi,202210091,2024,Uluslararası Ticaret Ve Finansman,2
istanbul_29_mayis_universitesi,202210091,2024,Yeni Medya Ve İletişim,3
istanbul_29_mayis_universitesi,202210091,2024,Yönetim Bilişim Sistemleri,1
istanbul_29_mayis_universitesi,202210091,2024,Çalışma Ekonomisi Ve Endüstri İlişkileri,5
istanbul_29_mayis_universitesi,202210091,2024,Çağdaş Türk Lehçeleri Ve Edebiyatları,1
istanbul_29_mayis_universitesi,202210091,2024,Çizgi Film Ve Animasyon,1
istanbul_29_mayis_universitesi,202210091,2024,Çocuk Gelişimi,2
istanbul_29_mayis_universitesi,202210152,2022,Çeviribilimi,1
istanbul_29_mayis_universitesi,202210152,2022,Dilbilimi,1
istanbul_29_mayis_universitesi,202210152,2022,Hukuk,9
istanbul_29_mayis_universitesi,202210152,2022,İlahiyat,6
istanbul_29_mayis_universitesi,202210152,2022,İslami İlimler,1
istanbul_29_mayis_universitesi,202210152,2022,Matematik,5
istanbul_29_mayis_universitesi,202210152,2022,Psikoloji,9
istanbul_29_mayis_universitesi,202210152,2022,"Radyo, Televizyon ve Sinema",2
istanbul_29_mayis_universitesi,202210152,2022,Rehberlik ve Psikolojik Danışmanlık,5
istanbul_29_mayis_universitesi,202210152,2022,Sağlık Yönetimi (Fakülte),1
istanbul_29_mayis_universitesi,202210152,2022,Siyaset Bilimi ve Kamu Yönetimi,2
istanbul_29_mayis_universitesi,202210152,2022,Siyaset Bilimi ve Uluslararası İlişkiler,16
istanbul_29_mayis_universitesi,202210152,2022,Yönetim Bilişim Sistemleri (Fakülte),6
istanbul_29_mayis_universitesi,202210152,2023,Ekonomi ve Finans,1
istanbul_29_mayis_universitesi,202210152,2023,Hukuk,1
istanbul_29_mayis_universitesi,202210152,2023,İktisadi ve İdari Bilimler Programları,1
istanbul_29_mayis_universitesi,202210152,2023,İktisat,5
istanbul_29_mayis_universitesi,202210152,2023,İlahiyat,1
istanbul_29_mayis_universitesi,202210152,2023,İslam İktisadı ve Finans,1
istanbul_29_mayis_universitesi,202210152,2023,İslami İlimler,2
istanbul_29_mayis_universitesi,202210152,2023,İşletme,7
istanbul_29_mayis_universitesi,202210152,2023,Psikoloji,4
istanbul_29_mayis_universitesi,202210152,2023,Rehberlik ve Psikolojik Danışmanlık,11
istanbul_29_mayis_universitesi,202210152,2023,Sınıf Öğretmenliği,10
istanbul_29_mayis_universitesi,202210152,2023,Siyaset Bilimi ve Kamu Yönetimi,1
istanbul_29_mayis_universitesi,202210152,2023,Siyaset Bilimi ve Uluslararası İlişkiler,37
istanbul_29_mayis_universitesi,202210152,2023,Sosyoloji,2
istanbul_29_mayis_universitesi,202210152,2023,Tarih,2
istanbul_29_mayis_universitesi,202210152,2023,Türk Dili ve Edebiyatı,1
istanbul_29_mayis_universitesi,202210152,2023,Türk Dili ve Edebiyatı Öğretmenliği,1
istanbul_29_mayis_universitesi,202210152,2023,Uluslararası İlişkiler,9
istanbul_29_mayis_universitesi,202210152,2023,Uluslararası Ticaret ve Finansman (Fakülte),1
istanbul_29_mayis_universitesi,202210152,2023,Uluslararası Ticaret ve İşletmecilik (Fakülte),1
istanbul_29_mayis_universitesi,202210152,2023,Yönetim Bilişim Sistemleri (Fakülte),17
istanbul_29_mayis_universitesi,202210152,2023,Yönetim Bilişim Sistemleri (Yüksekokul),1
istanbul_29_mayis_universitesi,202210152,2024,Ekonomi,1
istanbul_29_mayis_universitesi,202210152,2024,Felsefe,2
istanbul_29_mayis_universitesi,202210152,2024,Görsel İletişim Tasarımı,1
istanbul_29_mayis_universitesi,202210152,2024,Halkla İlişkiler Ve Tanıtım,1
istanbul_29_mayis_universitesi,202210152,2024,Havacılık Yönetimi,2
istanbul_29_mayis_universitesi,202210152,2024,İktisat,7
istanbul_29_mayis_universitesi,202210152,2024,İlahiyat,10
istanbul_29_mayis_universitesi,202210152,2024,İngiliz Dili Ve Edebiyatı,1
istanbul_29_mayis_universitesi,202210152,2024,İngilizce Mütercim Ve Tercümanlık,1
istanbul_29_mayis_universitesi,202210152,2024,İslami İlimler,5
istanbul_29_mayis_universitesi,202210152,2024,İç Mimarlık Ve Çevre Tasarımı,5
istanbul_29_mayis_universitesi,202210152,2024,İşletme,19
istanbul_29_mayis_universitesi,202210152,2024,Psikoloji,3
istanbul_29_mayis_universitesi,202210152,2024,Rehberlik Ve Psikolojik Danışmanlık,11
istanbul_29_mayis_universitesi,202210152,2024,Sanat Tarihi,1
istanbul_29_mayis_universitesi,202210152,2024,Sağlık Yönetimi,1
istanbul_29_mayis_universitesi,202210152,2024,Sınıf Öğretmenliği,6
istanbul_29_mayis_universitesi,202210152,2024,Siyaset Bilimi Ve Kamu Yönetimi,31
istanbul_29_mayis_universitesi,202210152,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,73
istanbul_29_mayis_universitesi,202210152,2024,Sosyoloji,2
istanbul_29_mayis_universitesi,202210152,2024,Uluslararası İlişkiler,37
istanbul_29_mayis_universitesi,202210152,2024,Uluslararası Ticaret,2
istanbul_29_mayis_universitesi,202210152,2024,Uluslararası Ticaret Ve Finansman,3
istanbul_29_mayis_universitesi,202210152,2024,Uluslararası Ticaret Ve İşletmecilik,1
istanbul_29_mayis_universitesi,202210152,2024,Yönetim Bilişim Sistemleri,1
istanbul_29_mayis_universitesi,202210161,2022,Bilgi ve Belge Yönetimi,2
istanbul_29_mayis_universitesi,202210161,2022,Çalışma Ekonomisi ve Endüstri İlişkileri,2
istanbul_29_mayis_universitesi,202210161,2022,Denizcilik İşletmeleri Yönetimi,1
istanbul_29_mayis_universitesi,202210161,2022,Ekonomi,5
istanbul_29_mayis_universitesi,202210161,2022,Ekonomi ve Finans,2
istanbul_29_mayis_universitesi,202210161,2022,Felsefe,3
istanbul_29_mayis_universitesi,202210161,2022,Finans ve Bankacılık (Fakülte),1
istanbul_29_mayis_universitesi,202210161,2022,Gazetecilik,1
istanbul_29_mayis_universitesi,202210161,2022,Görsel İletişim Tasarımı,5
istanbul_29_mayis_universitesi,202210161,2022,Halkla İlişkiler ve Tanıtım,1
istanbul_29_mayis_universitesi,202210161,2022,Havacılık Yönetimi (Fakülte),1
istanbul_29_mayis_universitesi,202210161,2022,İç Mimarlık ve Çevre Tasarımı,9
istanbul_29_mayis_universitesi,202210161,2022,İktisat,6
istanbul_29_mayis_universitesi,202210161,2022,İlahiyat (M.T.O.K.),2
istanbul_29_mayis_universitesi,202210161,2022,İşletme,17
istanbul_29_mayis_universitesi,202210161,2022,İşletme (Açıköğretim),1
istanbul_29_mayis_universitesi,202210161,2022,Lojistik Yönetimi (Fakülte),2
istanbul_29_mayis_universitesi,202210161,2022,Medya ve İletişim,1
istanbul_29_mayis_universitesi,202210161,2022,Moda Tasarımı (Fakülte),1
istanbul_29_mayis_universitesi,202210161,2022,Okul Öncesi Öğretmenliği,1
istanbul_29_mayis_universitesi,202210161,2022,Ön Lisans,5
istanbul_29_mayis_universitesi,202210161,2022,Özel Eğitim Öğretmenliği,5
istanbul_29_mayis_universitesi,202210161,2022,Psikoloji,5
istanbul_29_mayis_universitesi,202210161,2022,"Radyo, Televizyon ve Sinema",1
istanbul_29_mayis_universitesi,202210161,2022,Reklamcılık,1
istanbul_29_mayis_universitesi,202210161,2022,Sanat Tarihi,1
istanbul_29_mayis_universitesi,202210161,2022,Siyaset Bilimi ve Kamu Yönetimi,17
