university,yop_kodu,year,program,tercih_sayisi
istanbul_sabahattin_zaim_universitesi,203210237,2022,Rehberlik ve Psikolojik Danışmanlık,244
istanbul_sabahattin_zaim_universitesi,203210237,2022,Sağlık Yönetimi (Fakülte),9
istanbul_sabahattin_zaim_universitesi,203210237,2022,Sınıf Öğretmenliği,16
istanbul_sabahattin_zaim_universitesi,203210237,2022,Sosyal Hizmet (Fakülte),6
istanbul_sabahattin_zaim_universitesi,203210237,2022,Sosyoloji,13
istanbul_sabahattin_zaim_universitesi,203210237,2022,Türk Dili ve Edebiyatı,19
istanbul_sabahattin_zaim_universitesi,203210237,2022,Türk Dili ve Edebiyatı Öğretmenliği,2
istanbul_sabahattin_zaim_universitesi,203210237,2022,Türkçe Öğretmenliği,7
istanbul_sabahattin_zaim_universitesi,203210237,2022,Uluslararası İlişkiler,2
istanbul_sabahattin_zaim_universitesi,203210237,2022,Yeni Medya ve İletişim,1
istanbul_sabahattin_zaim_universitesi,203210237,2022,Yönetim Bilişim Sistemleri (Fakülte),5
istanbul_sabahattin_zaim_universitesi,203210237,2022,Yönetim Bilişim Sistemleri (Yüksekokul),1
istanbul_sabahattin_zaim_universitesi,203210237,2023,Beden Eğitimi ve Spor Öğretmenliği (Fakülte),2
istanbul_sabahattin_zaim_universitesi,203210237,2023,Beslenme ve Diyetetik (Fakülte),2
istanbul_sabahattin_zaim_universitesi,203210237,2023,Çocuk Gelişimi (Fakülte),2
istanbul_sabahattin_zaim_universitesi,203210237,2023,Gastronomi ve Mutfak Sanatları (Yüksekokul),1
istanbul_sabahattin_zaim_universitesi,203210237,2023,Görsel İletişim Tasarımı,2
istanbul_sabahattin_zaim_universitesi,203210237,2023,Havacılık Yönetimi (Fakülte),8
istanbul_sabahattin_zaim_universitesi,203210237,2023,Havacılık Yönetimi (Yüksekokul),2
istanbul_sabahattin_zaim_universitesi,203210237,2023,İç Mimarlık ve Çevre Tasarımı,2
istanbul_sabahattin_zaim_universitesi,203210237,2023,İlahiyat,2
istanbul_sabahattin_zaim_universitesi,203210237,2023,İslami İlimler,3
istanbul_sabahattin_zaim_universitesi,203210237,2023,Kıbrıs,6
istanbul_sabahattin_zaim_universitesi,203210237,2023,Maliye,6
istanbul_sabahattin_zaim_universitesi,203210237,2023,Odyoloji (Fakülte),3
istanbul_sabahattin_zaim_universitesi,203210237,2023,Okul Öncesi Öğretmenliği,3
istanbul_sabahattin_zaim_universitesi,203210237,2023,Ön Lisans,3
istanbul_sabahattin_zaim_universitesi,203210237,2023,Psikoloji,13
istanbul_sabahattin_zaim_universitesi,203210237,2023,Rehberlik ve Psikolojik Danışmanlık,141
istanbul_sabahattin_zaim_universitesi,203210237,2023,Sınıf Öğretmenliği,43
istanbul_sabahattin_zaim_universitesi,203210237,2023,Şehir ve Bölge Planlama,1
istanbul_sabahattin_zaim_universitesi,203210237,2023,Türk Dili ve Edebiyatı,4
istanbul_sabahattin_zaim_universitesi,203210237,2023,Yönetim Bilişim Sistemleri (Yüksekokul),1
istanbul_sabahattin_zaim_universitesi,203210237,2024,Bankacılık,1
istanbul_sabahattin_zaim_universitesi,203210237,2024,Beslenme Ve Diyetetik,5
istanbul_sabahattin_zaim_universitesi,203210237,2024,Bilgi Ve Belge Yönetimi,1
istanbul_sabahattin_zaim_universitesi,203210237,2024,Ekonometri,4
istanbul_sabahattin_zaim_universitesi,203210237,2024,Finans Ve Bankacılık,2
istanbul_sabahattin_zaim_universitesi,203210237,2024,Gastronomi Ve Mutfak Sanatları,7
istanbul_sabahattin_zaim_universitesi,203210237,2024,Halkla İlişkiler Ve Tanıtım,1
istanbul_sabahattin_zaim_universitesi,203210237,2024,Havacılık Yönetimi,3
istanbul_sabahattin_zaim_universitesi,203210237,2024,Havacılık Yönetimi (yüksekokul),1
istanbul_sabahattin_zaim_universitesi,203210237,2024,Hemşirelik,2
istanbul_sabahattin_zaim_universitesi,203210237,2024,Hukuk,2
istanbul_sabahattin_zaim_universitesi,203210237,2024,İktisat,5
istanbul_sabahattin_zaim_universitesi,203210237,2024,İlahiyat,3
istanbul_sabahattin_zaim_universitesi,203210237,2024,İşletme,31
istanbul_sabahattin_zaim_universitesi,203210237,2024,Kamu Yönetimi,2
istanbul_sabahattin_zaim_universitesi,203210237,2024,Kültür Varlıklarını Koruma Ve Onarım,1
istanbul_sabahattin_zaim_universitesi,203210237,2024,Maliye,3
istanbul_sabahattin_zaim_universitesi,203210237,2024,Okul Öncesi Öğretmenliği,2
istanbul_sabahattin_zaim_universitesi,203210237,2024,Psikoloji,39
istanbul_sabahattin_zaim_universitesi,203210237,2024,Rehberlik Ve Psikolojik Danışmanlık,195
istanbul_sabahattin_zaim_universitesi,203210237,2024,Sağlık Yönetimi,13
istanbul_sabahattin_zaim_universitesi,203210237,2024,Sermaye Piyasası,1
istanbul_sabahattin_zaim_universitesi,203210237,2024,Sigortacılık,2
istanbul_sabahattin_zaim_universitesi,203210237,2024,Sınıf Öğretmenliği,21
istanbul_sabahattin_zaim_universitesi,203210237,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,2
istanbul_sabahattin_zaim_universitesi,203210237,2024,Sosyal Hizmet,3
istanbul_sabahattin_zaim_universitesi,203210237,2024,Sosyoloji,1
istanbul_sabahattin_zaim_universitesi,203210237,2024,Spor Yöneticiliği,4
istanbul_sabahattin_zaim_universitesi,203210237,2024,Turizm İşletmeciliği,2
istanbul_sabahattin_zaim_universitesi,203210237,2024,Türkçe Öğretmenliği,6
istanbul_sabahattin_zaim_universitesi,203210237,2024,Uluslararası İlişkiler,3
istanbul_sabahattin_zaim_universitesi,203210237,2024,Uluslararası Ticaret Ve Finansman,2
istanbul_sabahattin_zaim_universitesi,203210237,2024,Uluslararası Ticaret Ve Lojistik,4
istanbul_sabahattin_zaim_universitesi,203210237,2024,Yönetim Bilişim Sistemleri,16
istanbul_sabahattin_zaim_universitesi,203210237,2024,Çalışma Ekonomisi Ve Endüstri İlişkileri,11
istanbul_sabahattin_zaim_universitesi,203210237,2024,Çocuk Gelişimi,6
istanbul_sabahattin_zaim_universitesi,203210264,2022,Bilgisayar Mühendisliği,2
istanbul_sabahattin_zaim_universitesi,203210264,2022,Çevre Mühendisliği,3
istanbul_sabahattin_zaim_universitesi,203210264,2022,Eczacılık,5
istanbul_sabahattin_zaim_universitesi,203210264,2022,Elektrik-Elektronik Mühendisliği,2
istanbul_sabahattin_zaim_universitesi,203210264,2022,Endüstri Mühendisliği,8
istanbul_sabahattin_zaim_universitesi,203210264,2022,Gemi İnşaatı ve Gemi Makineleri Mühendisliği,4
istanbul_sabahattin_zaim_universitesi,203210264,2022,İç Mimarlık,8
istanbul_sabahattin_zaim_universitesi,203210264,2022,Mimarlık,49
istanbul_sabahattin_zaim_universitesi,203210264,2022,Yönetim Bilişim Sistemleri (Fakülte),2
istanbul_sabahattin_zaim_universitesi,203210264,2023,Bilgisayar Mühendisliği,7
istanbul_sabahattin_zaim_universitesi,203210264,2023,Biyomühendislik,3
istanbul_sabahattin_zaim_universitesi,203210264,2023,Eczacılık,4
istanbul_sabahattin_zaim_universitesi,203210264,2023,Endüstri Mühendisliği,2
istanbul_sabahattin_zaim_universitesi,203210264,2023,İlköğretim Matematik Öğretmenliği,5
istanbul_sabahattin_zaim_universitesi,203210264,2023,Kimya,1
istanbul_sabahattin_zaim_universitesi,203210264,2023,Mimarlık,29
istanbul_sabahattin_zaim_universitesi,203210264,2023,Moleküler Biyoloji ve Genetik,3
istanbul_sabahattin_zaim_universitesi,203210264,2024,Beslenme Ve Diyetetik,2
istanbul_sabahattin_zaim_universitesi,203210264,2024,Bilgisayar Mühendisliği,1
istanbul_sabahattin_zaim_universitesi,203210264,2024,Endüstri Mühendisliği,6
istanbul_sabahattin_zaim_universitesi,203210264,2024,Endüstriyel Tasarım,3
istanbul_sabahattin_zaim_universitesi,203210264,2024,İnşaat Mühendisliği,2
istanbul_sabahattin_zaim_universitesi,203210264,2024,İç Mimarlık,14
istanbul_sabahattin_zaim_universitesi,203210264,2024,Metalurji Ve Malzeme Mühendisliği,5
istanbul_sabahattin_zaim_universitesi,203210264,2024,Mimarlık,159
istanbul_sabahattin_zaim_universitesi,203210264,2024,Moleküler Biyoloji Ve Genetik,1
istanbul_sabahattin_zaim_universitesi,203210264,2024,Veteriner,1
istanbul_sabahattin_zaim_universitesi,203210273,2022,Bilgisayar Mühendisliği,5
istanbul_sabahattin_zaim_universitesi,203210273,2022,Elektrik-Elektronik Mühendisliği,5
istanbul_sabahattin_zaim_universitesi,203210273,2022,Endüstri Mühendisliği,14
istanbul_sabahattin_zaim_universitesi,203210273,2022,İnşaat Mühendisliği,9
istanbul_sabahattin_zaim_universitesi,203210273,2022,Makine Mühendisliği,2
istanbul_sabahattin_zaim_universitesi,203210273,2022,Mekatronik Mühendisliği,2
istanbul_sabahattin_zaim_universitesi,203210273,2022,Mimarlık,44
istanbul_sabahattin_zaim_universitesi,203210273,2022,Yazılım Mühendisliği,4
istanbul_sabahattin_zaim_universitesi,203210273,2023,Beslenme ve Diyetetik (Fakülte),5
istanbul_sabahattin_zaim_universitesi,203210273,2023,Beslenme ve Diyetetik (Yüksekokul),1
istanbul_sabahattin_zaim_universitesi,203210273,2023,Biyoloji Öğretmenliği,1
istanbul_sabahattin_zaim_universitesi,203210273,2023,Hemşirelik (Fakülte),2
istanbul_sabahattin_zaim_universitesi,203210273,2023,İç Mimarlık,7
istanbul_sabahattin_zaim_universitesi,203210273,2023,İlköğretim Matematik Öğretmenliği,1
istanbul_sabahattin_zaim_universitesi,203210273,2023,Kimya Öğretmenliği,1
istanbul_sabahattin_zaim_universitesi,203210273,2023,Mimarlık,43
istanbul_sabahattin_zaim_universitesi,203210273,2024,Beslenme Ve Diyetetik,8
istanbul_sabahattin_zaim_universitesi,203210273,2024,Bilgisayar Mühendisliği,1
istanbul_sabahattin_zaim_universitesi,203210273,2024,Endüstri Mühendisliği,1
istanbul_sabahattin_zaim_universitesi,203210273,2024,Fizyoterapi Ve Rehabilitasyon,2
istanbul_sabahattin_zaim_universitesi,203210273,2024,Harita Mühendisliği,2
istanbul_sabahattin_zaim_universitesi,203210273,2024,Hemşirelik,4
istanbul_sabahattin_zaim_universitesi,203210273,2024,İlköğretim Matematik Öğretmenliği,2
istanbul_sabahattin_zaim_universitesi,203210273,2024,İnşaat Mühendisliği,2
istanbul_sabahattin_zaim_universitesi,203210273,2024,İç Mimarlık,8
istanbul_sabahattin_zaim_universitesi,203210273,2024,İç Mimarlık Ve Çevre Tasarımı,2
istanbul_sabahattin_zaim_universitesi,203210273,2024,Mimarlık,84
istanbul_sabahattin_zaim_universitesi,203210273,2024,Moleküler Biyoloji Ve Genetik,2
istanbul_sabahattin_zaim_universitesi,203210273,2024,Yapay Zeka Mühendisliği,2
istanbul_sabahattin_zaim_universitesi,203210273,2024,Yazılım Mühendisliği,2
istanbul_sabahattin_zaim_universitesi,203210273,2024,Şehir Ve Bölge Planlama,2
istanbul_sabahattin_zaim_universitesi,203210307,2022,Bilgisayar Mühendisliği,6
istanbul_sabahattin_zaim_universitesi,203210307,2022,Bilgisayar Mühendisliği (M.T.O.K.),1
istanbul_sabahattin_zaim_universitesi,203210307,2022,Hukuk,5
istanbul_sabahattin_zaim_universitesi,203210307,2022,Psikoloji,47
istanbul_sabahattin_zaim_universitesi,203210307,2022,Rehberlik ve Psikolojik Danışmanlık,4
istanbul_sabahattin_zaim_universitesi,203210307,2022,Yazılım Mühendisliği (M.T.O.K.),3
istanbul_sabahattin_zaim_universitesi,203210307,2023,Hukuk,5
istanbul_sabahattin_zaim_universitesi,203210307,2023,İşletme,1
istanbul_sabahattin_zaim_universitesi,203210307,2023,Psikoloji,79
istanbul_sabahattin_zaim_universitesi,203210307,2023,Rehberlik ve Psikolojik Danışmanlık,11
istanbul_sabahattin_zaim_universitesi,203210307,2023,Yeni Medya ve İletişim,3
istanbul_sabahattin_zaim_universitesi,203210307,2024,Hemşirelik,6
istanbul_sabahattin_zaim_universitesi,203210307,2024,Hukuk,17
istanbul_sabahattin_zaim_universitesi,203210307,2024,İşletme,8
istanbul_sabahattin_zaim_universitesi,203210307,2024,Moleküler Biyoloji Ve Genetik,1
istanbul_sabahattin_zaim_universitesi,203210307,2024,Psikoloji,124
istanbul_sabahattin_zaim_universitesi,203210307,2024,Rehberlik Ve Psikolojik Danışmanlık,16
istanbul_sabahattin_zaim_universitesi,203210307,2024,Sınıf Öğretmenliği,2
istanbul_sabahattin_zaim_universitesi,203210325,2022,Beslenme ve Diyetetik (Fakülte),6
istanbul_sabahattin_zaim_universitesi,203210325,2022,Coğrafya,2
istanbul_sabahattin_zaim_universitesi,203210325,2022,Çalışma Ekonomisi ve Endüstri İlişkileri,1
istanbul_sabahattin_zaim_universitesi,203210325,2022,Çocuk Gelişimi (Fakülte),4
istanbul_sabahattin_zaim_universitesi,203210325,2022,Ekonometri,2
istanbul_sabahattin_zaim_universitesi,203210325,2022,Endüstri Mühendisliği,3
istanbul_sabahattin_zaim_universitesi,203210325,2022,Felsefe,4
istanbul_sabahattin_zaim_universitesi,203210325,2022,Halkla İlişkiler ve Reklamcılık (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203210325,2022,Havacılık Yönetimi (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203210325,2022,Hemşirelik (Fakülte),7
istanbul_sabahattin_zaim_universitesi,203210325,2022,İç Mimarlık,5
istanbul_sabahattin_zaim_universitesi,203210325,2022,İç Mimarlık ve Çevre Tasarımı,3
istanbul_sabahattin_zaim_universitesi,203210325,2022,İktisat,9
istanbul_sabahattin_zaim_universitesi,203210325,2022,İlahiyat,4
istanbul_sabahattin_zaim_universitesi,203210325,2022,İngilizce Mütercim ve Tercümanlık (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203210325,2022,İngilizce Mütercim ve Tercümanlık (Yüksekokul),1
istanbul_sabahattin_zaim_universitesi,203210325,2022,İnşaat Mühendisliği,1
istanbul_sabahattin_zaim_universitesi,203210325,2022,İslami İlimler,2
istanbul_sabahattin_zaim_universitesi,203210325,2022,İşletme,11
istanbul_sabahattin_zaim_universitesi,203210325,2022,Kıbrıs,1
istanbul_sabahattin_zaim_universitesi,203210325,2022,Maliye,2
istanbul_sabahattin_zaim_universitesi,203210325,2022,Ön Lisans,6
istanbul_sabahattin_zaim_universitesi,203210325,2022,Psikoloji,236
istanbul_sabahattin_zaim_universitesi,203210325,2022,Rehberlik ve Psikolojik Danışmanlık,12
istanbul_sabahattin_zaim_universitesi,203210325,2022,Sağlık Yönetimi (Fakülte),2
istanbul_sabahattin_zaim_universitesi,203210325,2022,Sınıf Öğretmenliği,13
istanbul_sabahattin_zaim_universitesi,203210325,2022,Siyaset Bilimi ve Kamu Yönetimi,4
istanbul_sabahattin_zaim_universitesi,203210325,2022,Siyaset Bilimi ve Uluslararası İlişkiler,5
istanbul_sabahattin_zaim_universitesi,203210325,2022,Sosyal Bilgiler Öğretmenliği,1
istanbul_sabahattin_zaim_universitesi,203210325,2022,Sosyal Hizmet (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203210325,2022,Sosyoloji,7
istanbul_sabahattin_zaim_universitesi,203210325,2022,Tarih,4
istanbul_sabahattin_zaim_universitesi,203210325,2022,Turizm İşletmeciliği (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203210325,2022,Türk Dili ve Edebiyatı,6
istanbul_sabahattin_zaim_universitesi,203210325,2022,Türkçe Öğretmenliği,6
istanbul_sabahattin_zaim_universitesi,203210325,2022,Uluslararası İlişkiler,16
istanbul_sabahattin_zaim_universitesi,203210325,2022,Uluslararası Ticaret ve Finansman (Fakülte),3
istanbul_sabahattin_zaim_universitesi,203210325,2022,Uluslararası Ticaret ve Lojistik (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203210325,2022,Yazılım Mühendisliği,1
istanbul_sabahattin_zaim_universitesi,203210325,2022,Yönetim Bilişim Sistemleri (Fakülte),6
istanbul_sabahattin_zaim_universitesi,203210325,2022,Yönetim Bilişim Sistemleri (Yüksekokul),1
istanbul_sabahattin_zaim_universitesi,203210325,2023,Çalışma Ekonomisi ve Endüstri İlişkileri,2
istanbul_sabahattin_zaim_universitesi,203210325,2023,İç Mimarlık ve Çevre Tasarımı,1
istanbul_sabahattin_zaim_universitesi,203210325,2023,İktisat,1
istanbul_sabahattin_zaim_universitesi,203210325,2023,İslam İktisadı ve Finans,2
istanbul_sabahattin_zaim_universitesi,203210325,2023,İslami İlimler,1
istanbul_sabahattin_zaim_universitesi,203210325,2023,İşletme,11
istanbul_sabahattin_zaim_universitesi,203210325,2023,Kamu Yönetimi,1
istanbul_sabahattin_zaim_universitesi,203210325,2023,Maliye,2
istanbul_sabahattin_zaim_universitesi,203210325,2023,Matematik,1
istanbul_sabahattin_zaim_universitesi,203210325,2023,Mimarlık,1
istanbul_sabahattin_zaim_universitesi,203210325,2023,Ön Lisans,7
istanbul_sabahattin_zaim_universitesi,203210325,2023,Psikoloji,340
istanbul_sabahattin_zaim_universitesi,203210325,2023,Rehberlik ve Psikolojik Danışmanlık,17
istanbul_sabahattin_zaim_universitesi,203210325,2023,Sağlık Yönetimi (Fakülte),3
istanbul_sabahattin_zaim_universitesi,203210325,2023,Sınıf Öğretmenliği,2
istanbul_sabahattin_zaim_universitesi,203210325,2023,Siyaset Bilimi ve Uluslararası İlişkiler,3
istanbul_sabahattin_zaim_universitesi,203210325,2023,Sosyoloji,3
istanbul_sabahattin_zaim_universitesi,203210325,2023,Tarih,2
istanbul_sabahattin_zaim_universitesi,203210325,2023,Türk Dili ve Edebiyatı,5
istanbul_sabahattin_zaim_universitesi,203210325,2023,Uluslararası İlişkiler,1
istanbul_sabahattin_zaim_universitesi,203210325,2023,Uluslararası Ticaret ve Finansman (Fakülte),1
istanbul_sabahattin_zaim_universitesi,203210325,2023,Yönetim Bilişim Sistemleri (Fakülte),9
istanbul_sabahattin_zaim_universitesi,203210325,2023,Yönetim Bilişim Sistemleri (Yüksekokul),2
istanbul_sabahattin_zaim_universitesi,203210325,2024,Beslenme Ve Diyetetik,5
istanbul_sabahattin_zaim_universitesi,203210325,2024,Coğrafya,1
istanbul_sabahattin_zaim_universitesi,203210325,2024,Dil Ve Konuşma Terapisi,2
istanbul_sabahattin_zaim_universitesi,203210325,2024,Ebelik,3
istanbul_sabahattin_zaim_universitesi,203210325,2024,Fizyoterapi Ve Rehabilitasyon,1
istanbul_sabahattin_zaim_universitesi,203210325,2024,Halkla İlişkiler Ve Tanıtım,2
istanbul_sabahattin_zaim_universitesi,203210325,2024,Havacılık Yönetimi,1
istanbul_sabahattin_zaim_universitesi,203210325,2024,Hemşirelik,5
istanbul_sabahattin_zaim_universitesi,203210325,2024,İktisat,4
istanbul_sabahattin_zaim_universitesi,203210325,2024,İlahiyat,6
istanbul_sabahattin_zaim_universitesi,203210325,2024,İç Mimarlık,2
istanbul_sabahattin_zaim_universitesi,203210325,2024,İç Mimarlık Ve Çevre Tasarımı,3
istanbul_sabahattin_zaim_universitesi,203210325,2024,İşletme,12
istanbul_sabahattin_zaim_universitesi,203210325,2024,Kamu Yönetimi,2
istanbul_sabahattin_zaim_universitesi,203210325,2024,Kimya,1
istanbul_sabahattin_zaim_universitesi,203210325,2024,Maliye,3
istanbul_sabahattin_zaim_universitesi,203210325,2024,Moleküler Biyoloji Ve Genetik,4
istanbul_sabahattin_zaim_universitesi,203210325,2024,Okul Öncesi Öğretmenliği,6
istanbul_sabahattin_zaim_universitesi,203210325,2024,Psikoloji,421
istanbul_sabahattin_zaim_universitesi,203210325,2024,"Radyo, Televizyon Ve Sinema",1
istanbul_sabahattin_zaim_universitesi,203210325,2024,Rehberlik Ve Psikolojik Danışmanlık,31
istanbul_sabahattin_zaim_universitesi,203210325,2024,Sağlık Yönetimi,3
istanbul_sabahattin_zaim_universitesi,203210325,2024,Sınıf Öğretmenliği,3
istanbul_sabahattin_zaim_universitesi,203210325,2024,Siyaset Bilimi Ve Kamu Yönetimi,3
istanbul_sabahattin_zaim_universitesi,203210325,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,3
istanbul_sabahattin_zaim_universitesi,203210325,2024,Sosyal Hizmet,4
istanbul_sabahattin_zaim_universitesi,203210325,2024,Sosyoloji,10
istanbul_sabahattin_zaim_universitesi,203210325,2024,Türkçe Öğretmenliği,1
istanbul_sabahattin_zaim_universitesi,203210325,2024,Uluslararası İlişkiler,2
istanbul_sabahattin_zaim_universitesi,203210325,2024,Uluslararası Ticaret Ve Finansman,2
istanbul_sabahattin_zaim_universitesi,203210325,2024,Yeni Medya Ve İletişim,2
istanbul_sabahattin_zaim_universitesi,203210325,2024,Yerel Yönetimler,1
istanbul_sabahattin_zaim_universitesi,203210325,2024,Yönetim Bilişim Sistemleri,5
istanbul_sabahattin_zaim_universitesi,203210325,2024,Çalışma Ekonomisi Ve Endüstri İlişkileri,2
istanbul_sabahattin_zaim_universitesi,203210325,2024,Çocuk Gelişimi,3
istanbul_sabahattin_zaim_universitesi,203210325,2024,Özel Eğitim Öğretmenliği,1
